AssignmentStatus,WorkTimeInSeconds,Input.title,Input.support_statement,Input.claim,Answer.worker_warrant
Approved,37,Whaling,Whaling is wrong and the whale population is already dwindling.,We should ban whaling,whales are pregnant for a long time.
Approved,1134,Whaling,Whaling is wrong and the whale population is already dwindling.,We should ban whaling,"the population is in all time low,whaling needs to stop now."
Approved,17,Whaling,Whaling is wrong and the whale population is already dwindling.,We should ban whaling,"we have no way to bring the whales back once they are gone,"
Approved,558,Whaling,whaling kills whales in an inhumane way,We should ban whaling,people oppose inhumane ways of killing animals
Approved,5313,Whaling,whaling kills whales in an inhumane way,We should ban whaling,methods of whaling are inhumane
Approved,30,Whaling,whaling kills whales in an inhumane way,We should ban whaling,"it is better to not kill whales at all if we can only kill them inhumanely,"
Approved,761,Whaling,whaling kills whales in an inhumane way,We should ban whaling,"humankind cause suffering for this animals,they have rights to."
Approved,94,Whaling,whaling kills whales in an inhumane way,We should ban whaling,..this exercise should stop to save the whales
Approved,36,Whaling,whaling kills whales in an inhumane way,We should ban whaling,we can not control how whales can be killed
Approved,670,Whaling,whaling kills whales in an inhumane way,We should ban whaling,there is no need for such an inhumane act to be legal
Approved,533,Whaling,whaling kills whales in an inhumane way,We should ban whaling,this violates the animal eights
Approved,51,Whaling,whaling kills whales in an inhumane way,We should ban whaling,whale's are capable of feeling pain.
Approved,22,Whaling,whaling kills whales in an inhumane way,We should ban whaling,it has no respect for animal rights it should be banned
Approved,893,Whaling,whaling leads to these species extinction,We should ban whaling,we do not want this to happen
Approved,784,Whaling,whaling leads to these species extinction,We should ban whaling,if whales go extinct they can't come back
Approved,1393,Whaling,whaling leads to these species extinction,We should ban whaling,"once a animal is near extinction, it can take many years to bring back the population if it ever does."
Approved,23,Whaling,whaling leads to these species extinction,We should ban whaling,species extinction is ultimately harmful to the environment
Approved,5589,Whaling,whaling leads to these species extinction,We should ban whaling,and causes a lot of pain
Approved,4909,Whaling,whaling leads to these species extinction,We should ban whaling,whaling should be forbidden as the species come extinction
Approved,54,Whaling,whaling leads to these species extinction,We should ban whaling,"the extinction of whales would cause many other marine mammals to go extinct,"
Approved,2586,Whaling,whaling leads to these species extinction,We should ban whaling,we do not want that to happen under our watch
Approved,19,Whaling,whaling leads to these species extinction,We should ban whaling,extinction has been proven to affect humanity in a negative way
Approved,108,Whaling,whaling leads to these species extinction,We should ban whaling,humans cant be responsable for another animal extinction
Approved,71,Whaling,whaling risks destroying populations of whales meaning that they could go extinct,We should ban whaling,"humans have no control over anything else killing whales but other humans,"
Approved,2719,Whaling,whaling risks destroying populations of whales meaning that they could go extinct,We should ban whaling,we can lose a lot of revenue if they go extinct
Approved,38,Whaling,whaling risks destroying populations of whales meaning that they could go extinct,We should ban whaling,animal extinction has been proven to affect out likelihood of survival in the future
Approved,488,Whaling,whaling risks destroying populations of whales meaning that they could go extinct,We should ban whaling,we need to understand the ecosystem and let the whales be
Approved,3167,Whaling,whaling risks destroying populations of whales meaning that they could go extinct,We should ban whaling,once whales go extinct they won't come back
Approved,88,Whaling,whaling risks destroying populations of whales meaning that they could go extinct,We should ban whaling,an effective measure to prevent animal extinction because of their hunting is banning it by law
